2021-01-12 20:54:40 | add fc layer number: 6 fold
epoch train_loss vali_loss test_loss train_acc vali_acc test_acc test_auc test_f1 test_recall test_precision train_time test_time
0 0.5616979258736288 480.892520934578 3.3053460121154785 0.80413383 0.78740156 0.7857142686843872 0.5 0.0 0.0 0.0 671825 984359 
1 0.22528513268692288 41.38495281549889 2.302461624145508 0.9222441 0.8228347 0.8428571224212646 0.6845454545454545 0.5 0.36666666666666664 0.7857142857142857 281241 531247 
2 0.13497673869719656 23.34091279638095 3.3053460121154785 0.9498032 0.78346455 0.7857142686843872 0.5119696969696971 0.0 0.0 0.0 390610 578120 
3 0.12366342526955867 13.256388341348002 3.1993284225463867 0.95866144 0.78740156 0.7857142686843872 0.5333333333333333 0.0 0.0 0.0 453106 531233 
4 0.08575585598903378 1.2366800028977432 0.4505746364593506 0.97440946 0.9527559 0.9142857193946838 0.9206060606060606 0.8064516129032259 0.8333333333333334 0.78125 531244 562501 
5 0.11049130982829361 0.916725887088325 0.47582876682281494 0.96259844 0.8307087 0.8500000238418579 0.8960606060606061 0.4615384615384615 0.3 1.0 484351 546870 
6 0.07704832300719783 0.3363581229382613 0.2896944582462311 0.9773622 0.9409449 0.9428571462631226 0.9912121212121212 0.8787878787878789 0.9666666666666667 0.8055555555555556 453105 546874 
7 0.06115259568932958 0.5754976770070594 0.6637460589408875 0.97834647 0.87401575 0.8857142925262451 0.9312121212121212 0.6363636363636364 0.4666666666666667 1.0 468726 546873 
8 0.06779805622906901 1.2693360490123118 1.3667625188827515 0.9812992 0.8070866 0.800000011920929 0.9436363636363636 0.125 0.06666666666666667 1.0 562479 531249 
9 0.10556907060108786 0.2202760976130568 0.11153103411197662 0.96850395 0.9527559 0.949999988079071 0.9909090909090909 0.8852459016393444 0.9 0.8709677419354839 437474 609391 
10 0.03907743094827683 0.2157588271409508 0.2790045440196991 0.9862205 0.93700784 0.9428571462631226 0.9878787878787878 0.8787878787878789 0.9666666666666667 0.8055555555555556 515612 546875 
