2021-01-19 10:42:05 | add fc layer number: 1 fold
epoch train_loss vali_loss test_loss train_acc vali_acc test_acc test_auc test_f1 test_recall test_precision train_time test_time
0 12.633861144149462 2.253271643546802 2.3401577472686768 0.6770833 0.7941176 0.7879858613014221 0.8953288490284007 0.0 0.0 0.0 111993 294904 
1 0.8137631790246814 1.156603156117832 1.1793729066848755 0.76458335 0.37058824 0.3851590156555176 0.9201046337817639 0.4081632653061224 1.0 0.2564102564102564 306261 166946 
2 0.22052790240074197 0.3272362512700698 0.30375030636787415 0.90416664 0.86470586 0.8763250708580017 0.923542600896861 0.7244094488188977 0.7666666666666667 0.6865671641791045 315259 165933 
3 0.12522901101231884 0.989248916682075 0.9480225443840027 0.95729166 0.6647059 0.6395759582519531 0.9289237668161435 0.5363636363636364 0.9833333333333333 0.36875 305695 167569 
4 0.3131810041454931 0.3068364769220352 0.2983510196208954 0.89166665 0.82941175 0.8904593586921692 0.9305680119581465 0.6736842105263158 0.5333333333333333 0.9142857142857143 299269 165004 
5 0.20233819476949672 0.667151840403676 0.7354203462600708 0.93541664 0.8117647 0.7985865473747253 0.9265321375186845 0.14925373134328357 0.08333333333333333 0.7142857142857143 312246 163656 
6 0.20037017091332623 0.5478588172837215 0.6281906366348267 0.93541664 0.81764704 0.8056536912918091 0.9342301943198803 0.22535211267605634 0.13333333333333333 0.7272727272727273 303264 165947 
7 0.13449647197752104 0.3610668352421592 0.4296703636646271 0.95520836 0.86470586 0.8586572408676147 0.9290732436472346 0.5348837209302326 0.38333333333333336 0.8846153846153846 314246 161961 
8 0.34076547826310466 1.33982494578642 1.3385907411575317 0.90208334 0.5058824 0.4840989410877228 0.9286995515695067 0.4511278195488722 1.0 0.2912621359223301 318243 168449 
9 0.187297528803659 0.30599612050196706 0.28803080320358276 0.9375 0.87058824 0.869257926940918 0.9269805680119582 0.6666666666666666 0.6166666666666667 0.7254901960784313 302245 164961 
10 0.0606403186112099 0.5025179452317603 0.5790603756904602 0.97291666 0.84117645 0.8374558091163635 0.9281763826606876 0.41025641025641024 0.26666666666666666 0.8888888888888888 304248 164946 
11 0.08903613554236169 0.3915201278293834 0.4271804690361023 0.965625 0.81764704 0.7985865473747253 0.9307922272047833 0.14925373134328357 0.08333333333333333 0.7142857142857143 301279 164948 
12 0.021052116069283026 0.6150631633203696 0.715143084526062 0.99583334 0.8235294 0.8162544369697571 0.9316890881913303 0.2777777777777778 0.16666666666666666 0.8333333333333334 303251 167964 
13 0.011615159113231736 0.6741663217544556 0.606702983379364 0.9947917 0.7941176 0.7915194630622864 0.9328849028400598 0.6549707602339181 0.9333333333333333 0.5045045045045045 310246 168966 
14 0.015459697375869533 0.3547923008308691 0.3402848243713379 0.99791664 0.85294116 0.8833922147750854 0.9335575485799701 0.6732673267326732 0.5666666666666667 0.8292682926829268 300250 167891 
15 0.026845626377265338 0.47436475661747596 0.45928657054901123 0.9916667 0.85294116 0.879858672618866 0.9337817638266068 0.6382978723404256 0.5 0.8823529411764706 307249 169959 
16 0.04081298206237989 0.8087475112036747 0.8711062669754028 0.98229164 0.80588233 0.8091872930526733 0.9337070254110613 0.2285714285714286 0.13333333333333333 0.8 321241 165961 
17 0.006746895951740346 0.7048809865736129 0.7745953798294067 0.99895835 0.82941175 0.8197879791259766 0.9359491778774289 0.3013698630136986 0.18333333333333332 0.8461538461538461 305250 169946 
18 0.0008354155708123775 0.5174364331287935 0.5516173243522644 1.0 0.87058824 0.8586572408676147 0.9357997010463378 0.5238095238095238 0.36666666666666664 0.9166666666666666 313526 168644 
19 0.00031100105631291325 0.5373589446439463 0.5777438282966614 1.0 0.86470586 0.8551236987113953 0.9357249626307923 0.5060240963855421 0.35 0.9130434782608695 303264 169950 
20 0.0004751846495916349 0.4515472535920494 0.44404375553131104 1.0 0.85294116 0.879858672618866 0.936322869955157 0.6382978723404256 0.5 0.8823529411764706 335252 167108 
21 0.00010834416389116086 0.5209163471070283 0.5533556342124939 1.0 0.86470586 0.8621907830238342 0.9362481315396113 0.5411764705882353 0.38333333333333336 0.92 299266 164947 
22 9.153693329911524e-05 0.5302336104871596 0.5655591487884521 1.0 0.86470586 0.8586572408676147 0.9362107623318385 0.5238095238095238 0.36666666666666664 0.9166666666666666 297250 166947 
23 8.154323630454504e-05 0.5270165486699518 0.560373067855835 1.0 0.86470586 0.8657243847846985 0.9362481315396113 0.5581395348837209 0.4 0.9230769230769231 309245 168946 
24 7.418899501014191e-05 0.5309281077290721 0.5651577115058899 1.0 0.86470586 0.8621907830238342 0.9362481315396113 0.5411764705882353 0.38333333333333336 0.92 295280 167469 
25 6.79856716942595e-05 0.5342418846564696 0.5691099166870117 1.0 0.86470586 0.8621907830238342 0.9362481315396113 0.5411764705882353 0.38333333333333336 0.92 302264 168946 
26 6.207912192621735e-05 0.5385906231753966 0.5744813084602356 1.0 0.86470586 0.8586572408676147 0.9361733931240658 0.5238095238095238 0.36666666666666664 0.9166666666666666 298261 163955 
27 5.734745195695723e-05 0.5420126216157394 0.5785441398620605 1.0 0.86470586 0.8586572408676147 0.9361733931240658 0.5238095238095238 0.36666666666666664 0.9166666666666666 311262 171265 
28 5.339114346346226e-05 0.5528882127803039 0.5929689407348633 1.0 0.87058824 0.8586572408676147 0.9362481315396113 0.5238095238095238 0.36666666666666664 0.9166666666666666 303400 165365 
29 4.959966929618531e-05 0.5447032022837769 0.5808210968971252 1.0 0.86470586 0.8621907830238342 0.9361733931240658 0.5411764705882353 0.38333333333333336 0.92 299252 167032 
