2021-01-18 17:45:37 | add fc layer number: 6 fold
epoch train_loss vali_loss test_loss train_acc vali_acc test_acc test_auc test_f1 test_recall test_precision train_time test_time
0 16.890501936276753 2.6681064030703374 3.1971423625946045 0.6875 0.82941175 0.7879858613014221 0.987780269058296 0.0 0.0 0.0 715434 184946 
1 2.2263057373464106 0.4087224434403812 0.4002591371536255 0.734375 0.7941176 0.8197879791259766 0.9980568011958146 0.7017543859649124 1.0 0.5405405405405406 302590 162416 
2 0.2594851713006695 0.04913802557241391 0.08864237368106842 0.93125 0.9823529 0.9575971961021423 0.9981315396113603 0.890909090909091 0.8166666666666667 0.98 307564 163962 
3 0.12575301577647527 1.0163077231715707 1.3059043884277344 0.9583333 0.82941175 0.7915194630622864 0.9980568011958146 0.03278688524590164 0.016666666666666666 1.0 322558 163948 
4 0.4489691574475728 0.16473918280509464 0.2590150237083435 0.9 0.9235294 0.9081271886825562 0.9982810164424514 0.7234042553191489 0.5666666666666667 1.0 310564 162966 
5 0.07952596973530793 0.018093051869586547 0.05416577309370041 0.99583334 1.0 0.9787985682487488 0.9982062780269058 0.9491525423728815 0.9333333333333333 0.9655172413793104 309561 167962 
6 0.04823655031019977 0.015918025601764814 0.04733213037252426 0.99791664 1.0 0.9752650260925293 0.9984304932735425 0.9411764705882353 0.9333333333333333 0.9491525423728814 327573 164948 
7 0.0009017913136631251 0.016142993224510814 0.049604304134845734 1.0 1.0 0.9752650260925293 0.9984304932735426 0.9411764705882353 0.9333333333333333 0.9491525423728814 306563 162963 
8 0.00048670364170296426 0.02569993382340352 0.07081254571676254 1.0 0.9882353 0.9611307382583618 0.998355754857997 0.9009009009009009 0.8333333333333334 0.9803921568627451 332555 164961 
9 0.0002932140325962488 0.01616944058572271 0.05995440483093262 1.0 1.0 0.971731424331665 0.998355754857997 0.9298245614035088 0.8833333333333333 0.9814814814814815 329557 174944 
10 0.00014453407917850805 0.019373043807504205 0.07092271000146866 1.0 0.9941176 0.9646643400192261 0.998355754857997 0.9107142857142857 0.85 0.9807692307692307 316577 163935 
11 7.540016534524814e-05 0.01245365738740314 0.060085728764534 1.0 1.0 0.9752650260925293 0.998355754857997 0.9391304347826087 0.9 0.9818181818181818 304566 164947 
12 4.9167915115807166e-05 0.016088795981469207 0.07055608183145523 1.0 0.9941176 0.9646643400192261 0.998355754857997 0.9107142857142857 0.85 0.9807692307692307 304565 165964 
13 3.977193676594955e-05 0.012757566368792836 0.06580381095409393 1.0 1.0 0.971731424331665 0.998355754857997 0.9298245614035088 0.8833333333333333 0.9814814814814815 331557 175958 
14 2.8790919517026246e-05 0.010938452043389108 0.06352941691875458 1.0 1.0 0.9752650260925293 0.998355754857997 0.9391304347826087 0.9 0.9818181818181818 308583 163392 
15 2.2125359525186165e-05 0.009901069714482326 0.06252853572368622 1.0 1.0 0.9752650260925293 0.998355754857997 0.9401709401709402 0.9166666666666666 0.9649122807017544 310562 163962 
16 1.8572389118768722e-05 0.009966376672716305 0.06395018845796585 1.0 1.0 0.9752650260925293 0.9982810164424514 0.9391304347826087 0.9 0.9818181818181818 311561 162964 
17 1.6342701042049156e-05 0.008869217164080028 0.06234954297542572 1.0 1.0 0.9787985682487488 0.9982810164424514 0.9491525423728815 0.9333333333333333 0.9655172413793104 304565 162965 
18 1.3619621722682495e-05 0.0067482832432741655 0.05681895837187767 1.0 1.0 0.9752650260925293 0.9982062780269059 0.9411764705882353 0.9333333333333333 0.9491525423728814 307576 163938 
19 1.2635833112047597e-05 0.007310153099452317 0.06000057980418205 1.0 1.0 0.9787985682487488 0.9982810164424515 0.9491525423728815 0.9333333333333333 0.9655172413793104 321575 174943 
20 1.0257304658504533e-05 0.006812577091841377 0.05925640091300011 1.0 1.0 0.9752650260925293 0.9982062780269059 0.9411764705882353 0.9333333333333333 0.9491525423728814 319563 164960 
21 9.285461495286047e-06 0.006769730609502243 0.05994841828942299 1.0 1.0 0.9752650260925293 0.9982062780269058 0.9411764705882353 0.9333333333333333 0.9491525423728814 331556 171948 
22 8.295608692302873e-06 0.007141416042256477 0.06197366118431091 1.0 1.0 0.9787985682487488 0.9982810164424514 0.9491525423728815 0.9333333333333333 0.9655172413793104 311562 168949 
23 7.6013944597737766e-06 0.006454850336793992 0.060454171150922775 1.0 1.0 0.9752650260925293 0.9982062780269058 0.9411764705882353 0.9333333333333333 0.9491525423728814 308563 163420 
24 7.013545314293879e-06 0.007566628013912979 0.06467335671186447 1.0 1.0 0.9787985682487488 0.9982810164424515 0.9491525423728815 0.9333333333333333 0.9655172413793104 304566 161965 
25 6.363222807218942e-06 0.007141853089995172 0.06402439624071121 1.0 1.0 0.9787985682487488 0.9982810164424515 0.9491525423728815 0.9333333333333333 0.9655172413793104 306569 162951 
26 5.757065806240765e-06 0.006903132535497956 0.0639125406742096 1.0 1.0 0.9787985682487488 0.9982810164424514 0.9491525423728815 0.9333333333333333 0.9655172413793104 310565 166965 
27 5.547467079243992e-06 0.006864813666096084 0.06438891589641571 1.0 1.0 0.9787985682487488 0.9982810164424514 0.9491525423728815 0.9333333333333333 0.9655172413793104 308566 163964 
28 4.942137942028543e-06 0.006715372747855915 0.06453771889209747 1.0 1.0 0.9787985682487488 0.9982810164424514 0.9491525423728815 0.9333333333333333 0.9655172413793104 312561 163947 
29 4.644840349025495e-06 0.005945938700771127 0.06250258535146713 1.0 1.0 0.9787985682487488 0.9982062780269059 0.9491525423728815 0.9333333333333333 0.9655172413793104 308564 162949 
