2021-01-12 20:34:51 | add fc layer number: 1 fold
epoch train_loss vali_loss test_loss train_acc vali_acc test_acc test_auc test_f1 test_recall test_precision train_time test_time
0 0.6106111625517447 0.710927267712871 0.7348313331604004 0.8238189 0.47244096 0.40714284777641296 0.8636363636363636 0.4028776978417266 0.9333333333333333 0.25688073394495414 453091 609348 
1 0.2295702650087086 0.5682590660147779 0.5915480256080627 0.91240156 0.72440946 0.6785714030265808 0.8690909090909091 0.5454545454545454 0.9 0.391304347826087 968754 515626 
2 0.23530589947550315 0.49442427693389535 0.5152678489685059 0.90059054 0.8543307 0.8285714387893677 0.8724242424242423 0.6571428571428571 0.7666666666666667 0.575 15626 546875 
3 0.18528568463062678 0.37885720405991624 0.3948461711406708 0.9301181 0.8385827 0.8428571224212646 0.8733333333333334 0.45000000000000007 0.3 0.9 46876 531248 
4 0.14754171402552935 0.6533918911077845 0.6921898126602173 0.9409449 0.5905512 0.5642856955528259 0.8572727272727272 0.47863247863247865 0.9333333333333333 0.3218390804597701 15627 531247 
5 0.1536990957349304 0.37113664046985895 0.393835186958313 0.93503934 0.8543307 0.8428571224212646 0.863030303030303 0.5217391304347827 0.4 0.75 968739 515622 
6 0.15068290013027943 0.3581885498339736 0.3870261609554291 0.93700784 0.8307087 0.8357142806053162 0.8587878787878789 0.41025641025641024 0.26666666666666666 0.8888888888888888 46874 578123 
7 0.20087208777783425 0.3886827512050238 0.4117850065231323 0.9153543 0.8543307 0.8571428656578064 0.8596969696969696 0.6 0.5 0.75 31221 562515 
8 0.12783456969214238 0.3717584018632183 0.38838991522789 0.94389766 0.8110236 0.8142856955528259 0.8730303030303032 0.2777777777777778 0.16666666666666666 0.8333333333333334 62474 546889 
9 0.1438147113988484 0.38592087847041334 0.40139737725257874 0.9468504 0.79133856 0.800000011920929 0.8690909090909091 0.17647058823529416 0.1 0.75 46879 531245 
10 0.12253814859418419 0.33425205969435023 0.3647398352622986 0.9478347 0.8582677 0.8571428656578064 0.8636363636363636 0.5652173913043479 0.43333333333333335 0.8125 46875 562501 
11 0.08212197349795441 0.3867556631095766 0.40677687525749207 0.96653545 0.81496066 0.8142856955528259 0.8715151515151516 0.2777777777777778 0.16666666666666666 0.8333333333333334 31239 546875 
12 0.11782404739321686 0.4468428032604728 0.48923540115356445 0.9498032 0.7992126 0.800000011920929 0.8375757575757575 0.611111111111111 0.7333333333333333 0.5238095238095238 15613 531247 
13 0.13860447122532082 0.4604894026057927 0.4981248676776886 0.9478347 0.78740156 0.7714285850524902 0.816969696969697 0.5428571428571427 0.6333333333333333 0.475 999990 546872 
14 0.12703445764977161 0.4502734947861649 0.4795009195804596 0.9498032 0.81496066 0.800000011920929 0.8233333333333334 0.5757575757575758 0.6333333333333333 0.5277777777777778 31240 562499 
15 0.0587910947309235 0.41673959756460716 0.4468836784362793 0.9793307 0.8031496 0.800000011920929 0.8209090909090908 0.5757575757575758 0.6333333333333333 0.5277777777777778 15597 546893 
16 0.04878483931203996 0.38674716968236006 0.409268319606781 0.9822835 0.8267717 0.8428571224212646 0.7818181818181819 0.47619047619047616 0.3333333333333333 0.8333333333333334 78111 765626 
17 0.07669969757388193 0.38485328254737255 0.4261760115623474 0.96653545 0.8070866 0.8214285969734192 0.8081818181818182 0.5614035087719299 0.5333333333333333 0.5925925925925926 78115 531231 
18 0.12134541631272928 0.37431995770124 0.4130973517894745 0.9488189 0.8267717 0.8285714387893677 0.8175757575757575 0.5714285714285715 0.5333333333333333 0.6153846153846154 93755 531249 
19 0.04634680598974228 0.37275130401446127 0.41155293583869934 0.9812992 0.8307087 0.8142856955528259 0.8175757575757576 0.5357142857142857 0.5 0.5769230769230769 15615 578121 
20 0.05784407318899716 0.4208211537421219 0.44014158844947815 0.97440946 0.81889766 0.8285714387893677 0.833030303030303 0.3684210526315789 0.23333333333333334 0.875 15611 531248 
21 0.03778924284077535 0.39465907145672896 0.421269029378891 0.988189 0.8267717 0.8285714387893677 0.806969696969697 0.4285714285714285 0.3 0.75 46864 531248 
22 0.08944740474194758 0.4159275809610922 0.4485960900783539 0.96456695 0.81496066 0.8285714387893677 0.813030303030303 0.3684210526315789 0.23333333333333334 0.875 968733 531269 
23 0.06143482783295977 0.45517221914501643 0.48386213183403015 0.9793307 0.8110236 0.8142856955528259 0.816969696969697 0.2777777777777778 0.16666666666666666 0.8333333333333334 15595 546880 
24 0.03293529293668552 0.4690758722034965 0.4959222376346588 0.99311024 0.81496066 0.8285714387893677 0.77 0.3684210526315789 0.23333333333333334 0.875 62498 546875 
25 0.03146907384140696 0.5195949546934113 0.5751192569732666 0.98720473 0.81496066 0.8142856955528259 0.7954545454545454 0.31578947368421056 0.2 0.75 31255 531246 
26 0.04289820742624716 0.5699370531585273 0.6015177369117737 0.9832677 0.79527557 0.7928571701049805 0.7563636363636363 0.1212121212121212 0.06666666666666667 0.6666666666666666 31234 531265 
27 0.04057729361564156 0.435816361209539 0.48099854588508606 0.98720473 0.8307087 0.8357142806053162 0.7745454545454545 0.4651162790697674 0.3333333333333333 0.7692307692307693 999999 546876 
28 0.08858887276311558 0.39843656462947213 0.42524561285972595 0.9714567 0.8267717 0.8357142806053162 0.7766666666666667 0.5490196078431373 0.4666666666666667 0.6666666666666666 46866 531247 
29 0.09053545195873328 0.5724210448152437 0.618035614490509 0.96456695 0.79133856 0.7857142686843872 0.7915151515151516 0.0625 0.03333333333333333 0.5 31238 531251 
30 0.02948437061703463 0.7216414682508454 0.7688590884208679 0.988189 0.78346455 0.7857142686843872 0.7727272727272727 0.0625 0.03333333333333333 0.5 78115 531248 
31 0.019671390390419586 0.9166969229855876 0.9596349596977234 0.9940945 0.78740156 0.7857142686843872 0.7993939393939394 0.0 0.0 0.0 46874 531248 
32 0.01846130744106774 0.7507548444853054 0.7893414497375488 0.99311024 0.78740156 0.800000011920929 0.7866666666666667 0.17647058823529416 0.1 0.75 93741 562498 
33 0.020429130440566864 0.6323283638541154 0.6879252195358276 0.992126 0.79133856 0.800000011920929 0.7818181818181819 0.17647058823529416 0.1 0.75 15611 546876 
34 0.023097734471167048 0.6806641188193494 0.7222055196762085 0.98917323 0.79133856 0.7857142686843872 0.7681818181818182 0.0625 0.03333333333333333 0.5 62492 546869 
35 0.0559575251178948 0.45645003666089273 0.47545328736305237 0.98031497 0.81889766 0.8357142806053162 0.7678787878787878 0.43902439024390244 0.3 0.8181818181818182 93724 531264 
36 0.06957717983448129 0.607501840966893 0.6483598947525024 0.9694882 0.79527557 0.8071428537368774 0.7836363636363638 0.2285714285714286 0.13333333333333333 0.8 15613 515619 
37 0.024116884586107955 1.052231714481444 1.0723451375961304 0.992126 0.78740156 0.7857142686843872 0.7772727272727272 0.0 0.0 0.0 15624 531245 
38 0.0251704997100728 0.921995163902523 0.9410637021064758 0.99114174 0.79133856 0.7928571701049805 0.7472727272727273 0.1212121212121212 0.06666666666666667 0.6666666666666666 78114 546877 
39 0.05461185960205433 1.0413840689997034 1.0602167844772339 0.9822835 0.78740156 0.7857142686843872 0.7524242424242424 0.0 0.0 0.0 984342 546872 
2021-01-12 20:38:09 | add fc layer number: 2 fold
epoch train_loss vali_loss test_loss train_acc vali_acc test_acc test_auc test_f1 test_recall test_precision train_time test_time
0 0.7554891726632756 0.8932969865836496 0.885504424571991 0.76968503 0.21653543 0.25 0.8045454545454546 0.3636363636363636 1.0 0.2222222222222222 859344 15619 
1 0.2541393162462655 0.5884473469313674 0.5934051275253296 0.8897638 0.6889764 0.699999988079071 0.8806060606060607 0.5625000000000001 0.9 0.4090909090909091 937497 578122 
2 0.24179116923978008 0.4242490567560271 0.4462461769580841 0.8956693 0.88188976 0.8714285492897034 0.8796969696969698 0.7 0.7 0.7 937488 515625 
3 0.2504377825053658 0.4318269608527657 0.45732352137565613 0.8887795 0.8543307 0.8214285969734192 0.8690909090909091 0.2857142857142857 0.16666666666666666 1.0 906253 562486 
4 0.19341198918152983 0.6592389157437902 0.6576827764511108 0.9173228 0.53543305 0.5214285850524902 0.876060606060606 0.4552845528455285 0.9333333333333333 0.3010752688172043 921877 531246 
5 0.18666566286500044 0.37531252052840286 0.424930602312088 0.92027557 0.81496066 0.7857142686843872 0.8742424242424243 0.0 0.0 0.0 968741 546877 
6 0.19898240972222306 0.5657594410453256 0.5761022567749023 0.9242126 0.6496063 0.6642857193946838 0.8642424242424241 0.5436893203883495 0.9333333333333333 0.3835616438356164 937487 531248 
7 0.13865816962765895 0.39268552834593407 0.46309220790863037 0.94389766 0.81889766 0.7857142686843872 0.8736363636363635 0.0 0.0 0.0 968740 531248 
8 0.16156696387397962 0.3509357522322437 0.38783037662506104 0.93996066 0.86614174 0.8214285969734192 0.8809090909090909 0.2857142857142857 0.16666666666666666 1.0 890629 546871 
9 0.1535080972853608 0.33861415569237835 0.3741569519042969 0.9389764 0.87007874 0.8500000238418579 0.88 0.4615384615384615 0.3 1.0 984367 546872 
10 0.13154554713194763 0.33659098256291364 0.3746519386768341 0.94389766 0.87007874 0.8428571224212646 0.8796969696969698 0.4210526315789474 0.26666666666666666 1.0 937502 546872 
11 0.12365097344273657 0.33815074318975913 0.3743135333061218 0.9527559 0.8937008 0.8500000238418579 0.8709090909090909 0.6440677966101694 0.6333333333333333 0.6551724137931034 953097 546891 
12 0.10386829060597683 0.30524110688468603 0.3475492000579834 0.9576772 0.87401575 0.8571428656578064 0.8787878787878789 0.5 0.3333333333333333 1.0 937489 531249 
13 0.0752719877155747 0.3175634808662369 0.3545425832271576 0.97244096 0.87795275 0.8428571224212646 0.8663636363636362 0.6071428571428571 0.5666666666666667 0.6538461538461539 874987 531236 
14 0.060719991938805014 0.3469755037093726 0.38812562823295593 0.97834647 0.8582677 0.8285714387893677 0.8445454545454546 0.6129032258064516 0.6333333333333333 0.59375 937501 546874 
15 0.06159172960975039 0.30045535081014857 0.3522462844848633 0.9773622 0.87401575 0.8428571224212646 0.8712121212121212 0.5416666666666666 0.43333333333333335 0.7222222222222222 999989 546876 
16 0.06870692455041127 0.5087686652742972 0.6060408353805542 0.97047246 0.81889766 0.7928571701049805 0.8487878787878788 0.06451612903225806 0.03333333333333333 1.0 31237 531252 
17 0.131294319530817 0.395722879903523 0.4711776673793793 0.94389766 0.8425197 0.8142856955528259 0.8618181818181818 0.23529411764705882 0.13333333333333333 1.0 234362 531247 
18 0.08075767601510202 0.3207861244913161 0.37414440512657166 0.9694882 0.87007874 0.8428571224212646 0.8639393939393939 0.4210526315789474 0.26666666666666666 1.0 15623 562501 
