2021-01-12 21:25:25 | add fc layer number: 1 fold
epoch train_loss vali_loss test_loss train_acc vali_acc test_acc test_auc test_f1 test_recall test_precision train_time test_time
0 0.8852435146260449 0.50338334642996 0.5236172676086426 0.75098425 0.7992126 0.7857142686843872 0.37696969696969695 0.0 0.0 0.0 421865 546856 
1 0.21123603831125995 0.503071883062678 0.5216928720474243 0.92027557 0.7992126 0.7857142686843872 0.38 0.0 0.0 0.0 812489 499999 
2 0.1776756476464234 0.5453342729666102 0.5745809674263 0.9232283 0.7992126 0.7857142686843872 0.35393939393939394 0.0 0.0 0.0 828117 531246 
3 0.13777408786998022 0.5087522465413011 0.5301203727722168 0.95669293 0.7992126 0.7857142686843872 0.336969696969697 0.0 0.0 0.0 812491 499996 
4 0.16063659523767748 0.506227475921 0.5259209275245667 0.9281496 0.7992126 0.7857142686843872 0.33 0.0 0.0 0.0 812507 515606 
5 0.11054413184875578 0.5161269823397239 0.5399898886680603 0.95472443 0.7992126 0.7857142686843872 0.3190909090909091 0.0 0.0 0.0 781254 531234 
6 0.09235695655655674 0.5389133128594226 0.5500654578208923 0.96456695 0.7992126 0.7857142686843872 0.3309090909090909 0.0 0.0 0.0 859367 515621 
7 0.08415727560797076 0.5392223131938243 0.5505461096763611 0.9694882 0.7992126 0.7857142686843872 0.3287878787878788 0.0 0.0 0.0 859382 531232 
8 0.03797137105148139 0.5127388743434366 0.5340377688407898 0.988189 0.7992126 0.7857142686843872 0.333030303030303 0.0 0.0 0.0 843757 531230 
9 0.1052219349025624 0.5411960041429115 0.5525801777839661 0.9488189 0.7992126 0.7857142686843872 0.33969696969696966 0.0 0.0 0.0 781240 546874 
10 0.045900269448170515 0.6302929553459948 0.6336557269096375 0.984252 0.7992126 0.7857142686843872 0.34484848484848485 0.0 0.0 0.0 875006 515607 
11 0.054366464997957074 0.9208033572970413 0.9105002284049988 0.98031497 0.2007874 0.2142857164144516 0.3809090909090909 0.35294117647058826 1.0 0.21428571428571427 906242 515621 
12 0.06665064058611243 0.5166114836227237 0.533447802066803 0.97637796 0.7992126 0.7857142686843872 0.32939393939393935 0.0 0.0 0.0 859365 515623 
13 0.03809143602848053 0.6573768901074026 0.6592006087303162 0.9832677 0.7637795 0.7642857432365417 0.3303030303030303 0.0 0.0 0.0 828128 515610 
14 0.01910552981962252 0.9520102044728798 0.9396609663963318 0.99311024 0.2007874 0.2142857164144516 0.3372727272727273 0.35294117647058826 1.0 0.21428571428571427 859364 515622 
15 0.03420236685833945 0.6864755073870261 0.6863137483596802 0.98917323 0.5511811 0.5642856955528259 0.33787878787878783 0.16438356164383564 0.2 0.13953488372093023 921868 515621 
16 0.011857163844864786 0.8136599861730741 0.8057850003242493 0.99507874 0.19291338 0.20714285969734192 0.33 0.3105590062111801 0.8333333333333334 0.19083969465648856 906256 531233 
17 0.04173367717633332 0.9845950411060663 0.9707057476043701 0.9852362 0.2007874 0.2142857164144516 0.33090909090909093 0.35294117647058826 1.0 0.21428571428571427 984366 531246 
18 0.03313947818975339 0.5478748552442536 0.5602262616157532 0.988189 0.7992126 0.7857142686843872 0.3284848484848485 0.0 0.0 0.0 953116 515621 
19 0.010952344111086228 0.5178721516620456 0.5408360958099365 0.99507874 0.7992126 0.7857142686843872 0.33606060606060606 0.0 0.0 0.0 874989 531249 
20 0.011312320664700113 0.5887404774117657 0.6271994709968567 0.9940945 0.7992126 0.7857142686843872 0.3090909090909091 0.0 0.0 0.0 906259 531229 
21 0.016788620138302533 0.6589925598910474 0.704308271408081 0.9940945 0.7992126 0.7857142686843872 0.30787878787878786 0.0 0.0 0.0 984367 531246 
22 0.0612408180068445 0.6689595420529523 0.7139366269111633 0.97834647 0.7992126 0.7857142686843872 0.3084848484848484 0.0 0.0 0.0 906255 515608 
23 0.016453733475921002 0.5332481800101874 0.5475725531578064 0.99507874 0.7992126 0.7857142686843872 0.3336363636363636 0.0 0.0 0.0 875006 531232 
24 0.038126862745394736 0.5669914017042775 0.6014752984046936 0.98720473 0.7992126 0.7857142686843872 0.3148484848484848 0.0 0.0 0.0 968741 531246 
25 0.02023113322330595 0.5160264870313209 0.5377706289291382 0.992126 0.7992126 0.7857142686843872 0.32121212121212117 0.0 0.0 0.0 3 546859 
26 0.006835060612129884 0.5518643447733301 0.5847348570823669 0.99704725 0.7992126 0.7857142686843872 0.3151515151515152 0.0 0.0 0.0 921867 499996 
27 0.05402074666514142 0.7399034096500067 0.7367033958435059 0.9822835 0.2519685 0.2857142984867096 0.3612121212121212 0.2957746478873239 0.7 0.1875 875007 546857 
28 0.06987224298521993 0.6645449404641399 0.7085917592048645 0.97440946 0.7992126 0.7857142686843872 0.3115151515151515 0.0 0.0 0.0 953117 531246 
29 0.04369247405547795 0.5233573937040614 0.5498255491256714 0.9822835 0.7992126 0.7857142686843872 0.3221212121212121 0.0 0.0 0.0 890617 515622 
30 0.020588857211597908 0.648100888165902 0.6506903171539307 0.99114174 0.8031496 0.7857142686843872 0.3663636363636364 0.0 0.0 0.0 953117 515621 
31 0.007503149843056078 0.5255639609389418 0.5408976078033447 0.9980315 0.7992126 0.7857142686843872 0.34878787878787876 0.0 0.0 0.0 890616 515622 
32 0.009736638997432108 0.5346235522604365 0.5642397403717041 0.9980315 0.7992126 0.7857142686843872 0.3290909090909091 0.0 0.0 0.0 906242 531246 
33 0.01724975234881597 0.5897238573690099 0.5971433520317078 0.992126 0.7992126 0.7857142686843872 0.34878787878787876 0.0 0.0 0.0 953115 499998 
34 0.00838926163026293 0.5379091632647777 0.5516618490219116 0.996063 0.7992126 0.7857142686843872 0.3533333333333334 0.0 0.0 0.0 906243 515620 
35 0.009321736108248607 0.7472476278703044 0.7454028129577637 0.996063 0.2519685 0.2928571403026581 0.33848484848484844 0.2978723404255319 0.7 0.1891891891891892 953117 546871 
36 0.011889649707251999 0.6385076078842944 0.6428874731063843 0.996063 0.79527557 0.7785714268684387 0.3384848484848485 0.0 0.0 0.0 921881 515639 
37 0.016433570208807115 0.5157876066335543 0.5362415909767151 0.9940945 0.7992126 0.7857142686843872 0.32454545454545447 0.0 0.0 0.0 859366 531230 
38 0.013689982648558483 0.5225561812637359 0.5497674345970154 0.99507874 0.7992126 0.7857142686843872 0.3003030303030303 0.0 0.0 0.0 890630 515625 
39 0.007197469640862358 0.5661085468577588 0.5769913196563721 0.996063 0.7992126 0.7857142686843872 0.3378787878787879 0.0 0.0 0.0 953116 515621 
2021-01-12 21:28:28 | add fc layer number: 2 fold
epoch train_loss vali_loss test_loss train_acc vali_acc test_acc test_auc test_f1 test_recall test_precision train_time test_time
0 0.6836119572243352 0.4909257424159313 0.5216401219367981 0.8218504 0.8070866 0.7857142686843872 0.4578787878787879 0.0 0.0 0.0 374984 374996 
1 0.230129583848743 0.4917771011356294 0.5219271779060364 0.9153543 0.8070866 0.7857142686843872 0.43121212121212116 0.0 0.0 0.0 796881 515621 
2 0.1658319720602411 0.4981277312819413 0.5220350027084351 0.9320866 0.8070866 0.7857142686843872 0.5118181818181817 0.0 0.0 0.0 749987 515625 
3 0.17626434711255426 0.496747119220223 0.5215105414390564 0.9251968 0.8070866 0.7857142686843872 0.4751515151515151 0.0 0.0 0.0 828115 515629 
4 0.11728544855915655 0.6965882942432494 0.6960881948471069 0.95669293 0.38976377 0.3928571343421936 0.49939393939393933 0.2857142857142857 0.5666666666666667 0.19101123595505617 843735 515624 
5 0.11050904750471979 0.5007442895352371 0.5245339274406433 0.9498032 0.8070866 0.7857142686843872 0.45242424242424245 0.0 0.0 0.0 828102 531263 
6 0.11705350453459372 0.5407875276456667 0.5915247797966003 0.9429134 0.8070866 0.7857142686843872 0.41 0.0 0.0 0.0 812503 515622 
7 0.05628674700269549 0.5236771080906936 0.5427983403205872 0.9822835 0.8070866 0.7857142686843872 0.4069696969696969 0.0 0.0 0.0 796868 515626 
8 0.06827098219178793 0.5727161126812612 0.5837235450744629 0.9694882 0.8070866 0.7857142686843872 0.39848484848484844 0.0 0.0 0.0 718734 515627 
9 0.09660368336467293 0.4956276843866964 0.5270798206329346 0.9616142 0.8070866 0.7857142686843872 0.3954545454545454 0.0 0.0 0.0 781238 515624 
10 0.029644673825864953 0.607928418268369 0.6719270348548889 0.988189 0.8070866 0.7857142686843872 0.3706060606060606 0.0 0.0 0.0 796861 500000 
11 0.01730829053081748 0.8374109256455279 0.9321367740631104 0.996063 0.8070866 0.7857142686843872 0.36969696969696964 0.0 0.0 0.0 765630 515623 
12 0.01352779357327427 0.7092681609270141 0.7884222865104675 0.996063 0.8070866 0.7857142686843872 0.3884848484848485 0.0 0.0 0.0 765612 531252 
13 0.08811685492057265 0.5646846761384349 0.6207565069198608 0.9694882 0.8070866 0.7857142686843872 0.3921212121212121 0.0 0.0 0.0 828099 500005 
14 0.05831809611221057 0.8209331810005068 0.9131364226341248 0.9793307 0.8070866 0.7857142686843872 0.3839393939393939 0.0 0.0 0.0 812484 500012 
15 0.05111089054363098 0.5465717224154886 0.6001414656639099 0.9812992 0.8070866 0.7857142686843872 0.42818181818181816 0.0 0.0 0.0 703113 515625 
16 0.026252236120094818 0.7904241763231322 0.8792011737823486 0.9901575 0.8070866 0.7857142686843872 0.4006060606060606 0.0 0.0 0.0 796877 546873 
17 0.03978353692676989 1.0141314763253129 1.129424810409546 0.9812992 0.8070866 0.7857142686843872 0.38272727272727275 0.0 0.0 0.0 765617 500000 
18 0.012713359808182622 1.051772032901058 1.1717995405197144 0.99507874 0.8070866 0.7857142686843872 0.3869696969696969 0.0 0.0 0.0 750007 515622 
19 0.019740487768554943 1.1685642790137314 1.3017632961273193 0.992126 0.8070866 0.7857142686843872 0.38878787878787874 0.0 0.0 0.0 749975 546888 
20 0.03936612143595593 0.8374257587541746 0.9327610731124878 0.9862205 0.8070866 0.7857142686843872 0.38575757575757574 0.0 0.0 0.0 718740 531249 
21 0.015086810274130306 0.8620974982348014 0.9611133933067322 0.99507874 0.8070866 0.7857142686843872 0.3839393939393939 0.0 0.0 0.0 765605 531259 
22 0.009893536747352579 1.0264562905773402 1.1450151205062866 0.99704725 0.8070866 0.7857142686843872 0.38181818181818183 0.0 0.0 0.0 796873 515628 
23 0.004796351832186429 1.1288304831099323 1.259285569190979 0.99901575 0.8070866 0.7857142686843872 0.3812121212121212 0.0 0.0 0.0 859365 531246 
24 0.03891743075420647 0.5247595563648254 0.5738576650619507 0.9852362 0.8070866 0.7857142686843872 0.3887878787878788 0.0 0.0 0.0 765615 531250 
25 0.0766383315671206 0.6073511627715403 0.6724656224250793 0.9793307 0.8070866 0.7857142686843872 0.39060606060606057 0.0 0.0 0.0 781241 546874 
26 0.035104173294261215 0.6705311480469591 0.7453288435935974 0.988189 0.8070866 0.7857142686843872 0.3687878787878788 0.0 0.0 0.0 781239 515627 
27 0.023863492055872168 0.7228197976360171 0.8049371838569641 0.99114174 0.8070866 0.7857142686843872 0.37363636363636366 0.0 0.0 0.0 812486 531250 
28 0.021207031796184023 0.5146468725260787 0.5581960678100586 0.99507874 0.8070866 0.7857142686843872 0.37606060606060604 0.0 0.0 0.0 718741 500000 
29 0.006291698548011482 0.6633127498345113 0.7364721894264221 0.9980315 0.8070866 0.7857142686843872 0.37181818181818177 0.0 0.0 0.0 828115 531261 
30 0.038129551447972636 0.5124842836631565 0.5556931495666504 0.9862205 0.8070866 0.7857142686843872 0.3918181818181818 0.0 0.0 0.0 796867 531247 
31 0.07831488577575665 0.5637900248521895 0.6193554401397705 0.97047246 0.8070866 0.7857142686843872 0.39818181818181814 0.0 0.0 0.0 796864 531249 
32 0.02708978117736951 0.4969010721510789 0.5272614359855652 0.99114174 0.8070866 0.7857142686843872 0.40545454545454546 0.0 0.0 0.0 749993 515623 
33 0.020753025608943907 0.5934998104422111 0.656213104724884 0.9940945 0.8070866 0.7857142686843872 0.3821212121212121 0.0 0.0 0.0 703108 531257 
34 0.05154181992833128 0.6463430195342837 0.7167280912399292 0.9822835 0.8070866 0.7857142686843872 0.3612121212121212 0.0 0.0 0.0 765601 531264 
35 0.04082081386247489 0.6150713004465178 0.6808117628097534 0.9862205 0.8070866 0.7857142686843872 0.37727272727272726 0.0 0.0 0.0 828114 531249 
36 0.027718161557265742 0.5227678103709784 0.570263683795929 0.9901575 0.8070866 0.7857142686843872 0.37242424242424244 0.0 0.0 0.0 765612 515620 
37 0.008866657662561978 0.630979358445941 0.7005221843719482 0.99704725 0.8070866 0.7857142686843872 0.3706060606060606 0.0 0.0 0.0 812487 515621 
38 0.027700263378714528 0.894233619603585 0.9988428354263306 0.99114174 0.8070866 0.7857142686843872 0.34545454545454546 0.0 0.0 0.0 749976 515624 
39 0.018450941667043214 0.7095163300281434 0.7908185124397278 0.99311024 0.8070866 0.7857142686843872 0.3415151515151515 0.0 0.0 0.0 749989 515623 
2021-01-12 21:31:35 | add fc layer number: 3 fold
